inter_id,user_id,book_id,borrow_time,还书时间,续借时间,续借次数,source_table
76709,180,43121,2023-11-10 16:59:59,2023-11-1913:13:33,,0,table_d
73892,180,31641,2023-11-10 17:00:07,2023-12-0713:16:58,,0,table_d
74084,180,803,2023-11-14 20:58:58,2023-12-1421:18:26,,0,table_d
98650,180,55539,2023-11-15 21:21:35,2023-11-2420:32:14,,0,table_d
94169,180,52876,2023-11-15 21:21:42,2023-12-0713:17:06,,0,table_d
94168,180,52875,2023-11-16 21:29:27,2023-12-1621:46:12,,0,table_d
98651,180,55531,2023-11-17 21:26:02,2023-11-2420:21:50,,0,table_d
76647,180,43081,2023-11-19 13:35:49,2023-12-1819:30:56,,0,table_d
94163,180,52871,2023-11-19 21:23:31,2023-12-2220:04:09,,0,table_d
81602,180,45473,2023-11-23 21:14:35,2023-12-1621:46:17,,0,table_d
76634,180,41808,2023-11-23 21:14:46,2023-12-1220:03:03,,0,table_d
53293,180,30779,2023-11-26 21:42:19,2023-11-2719:35:49,,0,table_d
33774,180,21196,2023-11-29 19:09:21,2023-12-2519:15:20,,0,table_d
76545,180,42881,2023-12-02 19:43:12,2023-12-2718:06:20,,0,table_d
33775,180,21197,2023-12-02 20:45:59,2023-12-1819:47:47,,0,table_d
30399,180,18762,2023-12-02 20:46:04,2023-12-2519:15:05,,0,table_d
39400,180,24633,2023-12-04 21:37:43,2023-12-2519:15:12,,0,table_d
8117,180,4510,2023-12-05 21:40:31,2023-12-3019:32:51,,0,table_d
76354,180,41367,2023-12-06 21:44:02,2023-12-2718:06:28,,0,table_d
76640,180,41312,2023-12-06 21:44:07,2023-12-2519:14:55,,0,table_d
75919,180,42780,2023-12-07 21:36:35,2023-12-2413:41:36,,0,table_d
76542,180,43052,2023-12-07 21:36:39,2023-12-3019:32:58,,0,table_d
76637,180,43079,2023-12-10 21:47:38,2024-01-0714:33:19,,0,table_d
76648,180,43082,2023-12-12 13:36:42,2023-12-1219:06:26,,0,table_d
73208,180,41787,2023-12-18 20:34:15,2024-01-1315:35:57,,0,table_d
63491,180,35482,2023-12-22 20:44:09,2024-01-1315:36:23,,0,table_d
47303,180,28496,2023-12-22 20:44:19,2024-01-1315:36:31,,0,table_d
71197,180,40680,2023-12-24 14:42:51,2024-02-2615:48:45,,0,table_d
70983,180,40519,2023-12-24 14:42:54,2023-12-2718:06:45,,0,table_d
76868,180,42790,2023-12-25 20:02:34,2023-12-2718:06:36,,0,table_d
76547,180,42257,2023-12-27 18:50:29,2024-01-1116:02:31,,0,table_d
76642,180,43229,2023-12-27 18:50:37,2024-01-1116:02:21,,0,table_d
91558,180,51510,2023-12-27 18:50:43,2024-01-1218:47:24,,0,table_d
91557,180,51509,2023-12-27 18:50:47,2024-01-1218:47:17,,0,table_d
76353,180,42500,2023-12-27 18:50:53,2024-01-1315:36:37,,0,table_d
57332,180,32269,2023-12-27 20:16:17,2024-01-1219:34:22,,0,table_d
76641,180,43081,2023-12-29 18:36:55,2024-02-2120:53:12,,0,table_d
62781,180,34950,2023-12-29 18:41:53,2024-01-1218:47:04,,0,table_d
97119,180,54604,2023-12-30 20:33:28,2024-01-1220:31:28,,0,table_d
94164,180,52872,2023-12-30 20:33:32,2024-02-2615:49:08,,0,table_d
94166,180,52874,2023-12-30 20:33:40,2024-02-2615:48:59,,0,table_d
91556,180,51508,2024-01-07 14:46:54,2024-01-1116:02:38,,0,table_d
74086,180,42148,2024-01-10 20:29:57,2024-02-2615:49:16,,0,table_d
74087,180,42149,2024-01-10 20:33:01,2024-01-1413:21:20,,0,table_d
72159,180,41301,2024-01-13 15:52:50,2024-02-2120:53:06,,0,table_d
73199,180,41787,2024-01-13 15:52:53,2024-02-2615:48:52,,0,table_d
47305,180,28494,2024-02-18 16:04:21,2024-03-1111:47:43,,0,table_d
71955,180,41179,2024-02-21 21:11:30,2024-03-0721:10:06,,0,table_d
76704,180,43118,2024-02-22 14:06:23,2024-02-2716:21:49,,0,table_d
71956,180,41180,2024-02-23 20:04:15,2024-03-0721:10:20,,0,table_d
64516,180,36192,2024-02-23 20:04:18,2024-03-1111:47:26,,0,table_d
57330,180,32167,2024-02-25 21:20:54,2024-03-1111:47:55,,0,table_d
76708,180,24391,2024-02-26 15:50:07,2024-03-1110:43:20,,0,table_d
75377,180,42624,2024-02-26 15:50:15,2024-03-1110:43:12,,0,table_d
75918,180,42777,2024-02-26 15:51:04,2024-03-1110:43:04,,0,table_d
73810,180,42049,2024-02-27 17:02:12,2024-03-1111:47:37,,0,table_d
73210,180,41802,2024-02-28 15:16:52,2024-03-1110:42:44,,0,table_d
76170,180,42889,2024-02-28 15:17:04,2024-03-0216:16:59,,0,table_d
76171,180,42890,2024-02-28 15:20:45,2024-03-0721:10:12,,0,table_d
73895,180,42090,2024-02-29 21:12:45,2024-03-0721:09:51,,0,table_d
76711,180,5745,2024-03-01 13:29:28,2024-03-0119:24:36,,0,table_d
1700,180,970,2024-03-01 20:54:18,2024-03-1111:47:50,,0,table_d
76645,180,43079,2024-03-04 21:33:41,2024-03-1111:47:32,,0,table_d
73207,180,41787,2024-03-04 21:33:48,2024-03-1110:42:36,,0,table_d
73203,180,41799,2024-06-11 21:33:49,2024-06-1719:31:30,,0,table_d
15639,180,9095,2024-06-12 21:52:39,2024-06-1321:06:54,,0,table_d
75917,180,42779,2024-06-13 21:06:09,2024-06-1719:31:14,,0,table_d
76465,180,43363,2024-06-16 21:33:55,2024-06-1821:05:35,,0,table_d
31859,190,19845,2020-01-11 17:45:42,2020-12-0320:08:35,,0,table_d
50755,190,29805,2020-09-18 16:22:06,2020-10-1918:22:57,,0,table_d
40058,190,24489,2020-09-18 16:22:16,2020-12-0320:08:43,,0,table_d
50756,190,29756,2020-09-21 12:56:35,2020-12-0320:08:26,,0,table_d
89074,190,50064,2020-10-06 13:57:48,2020-10-1918:22:40,,0,table_d
89778,190,50438,2020-10-19 18:27:05,2020-12-0320:07:26,,0,table_d
40059,190,25030,2020-12-03 20:53:56,2021-01-2217:15:50,,0,table_d
81528,190,45425,2021-02-28 19:40:37,2021-03-1315:40:48,,0,table_d
81530,190,45424,2021-03-13 16:11:01,2021-04-2522:33:46,,0,table_d
50579,190,29709,2021-03-29 21:38:21,2021-04-0121:52:46,,0,table_d
89779,190,50330,2021-07-06 21:58:58,2021-08-2621:38:50,2023-04-1916:58:24,0,table_d
57677,190,32475,2021-07-19 21:58:08,2021-08-0516:49:10,,0,table_d
57678,190,32476,2021-07-19 21:58:16,2021-07-3121:55:10,2024-02-1813:15:22,0,table_d
57680,190,32477,2021-07-19 21:58:30,2021-08-0516:49:19,2023-05-2316:37:20,0,table_d
50757,190,29769,2021-07-22 19:16:28,2021-08-0419:00:55,2023-11-1911:25:52,0,table_d
10953,190,6250,2021-07-31 21:50:12,2021-08-2621:38:31,,0,table_d
10954,190,6245,2021-07-31 21:50:23,2021-08-2621:39:06,2023-04-1911:58:31,0,table_d
4074,190,2316,2021-07-31 21:50:34,2021-08-2621:38:20,2023-04-1911:42:33,0,table_d
4075,190,2232,2021-07-31 21:50:46,2021-08-2621:38:55,2023-04-1911:58:36,0,table_d
1423,190,807,2021-07-31 21:50:56,2021-08-2621:38:20,,0,table_d
50758,190,29769,2021-08-04 19:22:44,2021-08-2621:38:25,2023-10-2013:21:22,0,table_d
71007,190,40540,2021-08-04 19:22:53,2021-08-0516:51:20,2023-04-1916:58:21,0,table_d
53732,190,30738,2021-08-10 17:09:31,2021-08-1017:11:02,2023-03-2812:11:41,0,table_d
96945,190,54487,2021-08-19 14:50:30,2021-12-2522:04:34,2021-11-1608:54:17,2,table_d
25926,190,15535,2021-10-11 16:45:23,2021-11-1514:13:28,2024-02-1813:15:07,0,table_d
57682,190,32479,2021-10-11 16:45:51,2021-11-1514:13:12,,0,table_d
38589,190,24184,2021-10-11 16:46:03,2021-11-1316:55:06,2024-03-2417:31:06,0,table_d
53023,190,30602,2021-10-17 18:30:03,2022-01-0722:01:46,2021-11-1608:54:10,1,table_d
53022,190,30604,2021-10-17 18:30:07,2021-12-2408:44:44,2021-12-0915:43:50,2,table_d
51455,190,30036,2021-10-17 18:30:13,2021-11-1514:13:18,2024-09-3015:48:28,0,table_d
90418,190,50758,2021-10-29 10:48:15,2022-02-1318:30:49,2021-11-2010:23:25,1,table_d
90468,190,50792,2021-10-29 10:48:19,2022-01-0722:03:10,2021-11-2010:23:23,1,table_d
90419,190,50770,2021-10-29 10:48:26,2021-11-2221:56:52,2021-11-2010:23:18,1,table_d
62797,190,34965,2021-11-15 16:03:42,2022-02-1318:30:45,2021-12-0915:43:46,1,table_d
90469,190,50786,2021-11-22 21:57:26,2022-02-1318:31:00,,0,table_d
62796,190,34950,2021-11-26 22:02:06,2022-01-0722:02:05,2023-04-1916:58:13,0,table_d
59985,190,33313,2021-11-26 22:02:12,2021-11-2711:18:55,,0,table_d
96946,190,54488,2021-12-03 20:37:39,2021-12-2522:04:25,,0,table_d
96947,190,54489,2021-12-03 20:37:50,2022-01-0816:45:19,,0,table_d
88445,190,49709,2021-12-09 21:55:21,2022-01-0722:02:33,,0,table_d
51569,190,30101,2022-02-13 18:32:21,2022-04-0317:20:30,2022-03-0910:35:55,1,table_d
23422,190,13876,2022-02-13 18:54:36,2022-03-2221:14:43,2022-03-0910:35:58,1,table_d
23067,190,13668,2022-02-13 18:55:06,2022-11-2014:34:07,2022-04-0808:46:46,2,table_d
92325,190,51815,2022-02-18 18:39:08,2022-03-0821:59:14,2021-05-1922:52:00,0,table_d
91604,190,51539,2022-02-18 18:39:35,2022-04-0814:46:18,2022-03-1021:22:42,1,table_d
31857,190,19843,2022-02-18 20:05:11,2022-04-3015:17:30,2022-04-1214:53:09,2,table_d
40055,190,25028,2022-02-18 21:11:28,2022-04-0317:20:58,2022-03-1021:22:36,1,table_d
31856,190,19837,2022-02-21 11:13:32,2022-04-3015:17:12,2022-04-1214:53:13,2,table_d
31858,190,19844,2022-02-21 11:13:34,2022-04-3015:17:24,2022-04-1214:53:14,2,table_d
32149,190,20058,2022-02-22 12:14:17,2022-03-0718:24:32,,0,table_d
24105,190,14311,2022-02-25 12:16:43,2022-04-0317:20:41,2022-03-1810:03:15,1,table_d
88446,190,49707,2022-03-07 21:54:54,2022-06-2412:37:57,2022-05-0216:41:45,2,table_d
40056,190,24728,2022-03-16 21:39:18,2022-03-1817:43:37,,0,table_d
52645,190,30492,2022-03-16 21:39:23,2022-04-1317:09:45,2022-04-0808:46:48,1,table_d
40057,190,25029,2022-03-16 21:40:11,2022-03-1621:40:39,2021-10-1215:23:37,0,table_d
50642,190,29746,2022-04-04 21:59:38,2022-04-0814:45:45,,0,table_d
51303,190,29982,2022-04-08 16:32:36,2022-11-2014:34:01,2022-05-0216:41:52,1,table_d
51302,190,29994,2022-04-08 16:32:43,2022-05-0221:21:07,2022-05-0216:41:56,1,table_d
51300,190,29993,2022-04-08 16:32:58,2022-05-0221:20:58,2022-05-0216:41:54,1,table_d
88443,190,49707,2022-04-08 16:33:10,2022-11-2014:34:30,2022-05-0216:41:48,1,table_d
37432,190,23529,2022-04-09 19:01:15,2022-04-1611:15:46,,0,table_d
37433,190,23552,2022-04-09 19:01:25,2022-04-1611:16:18,,0,table_d
32150,190,20046,2022-04-18 18:59:23,2022-06-2412:55:48,2022-05-0909:00:46,1,table_d
88602,190,49781,2022-05-02 21:20:52,2022-05-0221:21:18,,0,table_d
88219,190,49597,2022-05-02 21:21:00,2022-05-1317:15:43,2021-05-1922:52:20,0,table_d
88524,190,49742,2022-05-02 21:21:03,2022-06-2412:37:27,,0,table_d
88220,190,49594,2022-05-13 17:15:55,2022-06-2412:37:51,,0,table_d
906,190,543,2023-02-23 17:22:36,2023-03-2715:16:07,2023-03-2015:23:35,1,table_d
4076,190,2317,2023-02-23 17:22:47,2023-03-2715:16:19,2023-03-2015:23:37,1,table_d
4963,190,2721,2023-03-27 15:16:40,2023-06-0815:27:22,2024-09-3015:48:25,0,table_d
4964,190,2720,2023-03-27 15:16:46,2023-06-0815:27:16,2024-11-2013:29:51,0,table_d
57693,191,32488,2021-03-07 20:24:40,2021-04-0919:53:04,,0,table_d
57696,191,32491,2021-03-07 20:24:45,2021-04-0919:52:55,2022-06-1111:51:13,0,table_d
57692,191,32487,2021-03-07 20:24:50,2021-04-0919:52:46,,0,table_d
57690,191,32315,2021-04-09 20:06:47,2021-05-1019:23:52,2022-06-1111:51:17,0,table_d
40060,191,25031,2021-04-09 20:06:54,2021-05-1019:23:52,,0,table_d
57686,191,32483,2021-04-18 13:56:41,2021-05-1819:11:58,,0,table_d
57694,191,32489,2021-04-18 13:56:48,2021-05-1819:11:39,,0,table_d
57695,191,32490,2021-04-18 13:57:17,2021-05-1819:11:50,,0,table_d
57691,191,32486,2021-05-10 19:57:09,2021-07-1308:56:20,2021-06-0518:29:12,1,table_d
57685,191,32482,2021-05-10 19:57:15,2021-07-1308:56:08,2021-06-0518:29:03,1,table_d
57697,191,32492,2021-05-10 19:57:20,2021-07-1308:56:00,2021-06-0518:29:17,1,table_d
57698,191,32493,2021-05-10 19:57:26,2021-07-1308:56:44,2021-06-0518:29:14,1,table_d
102277,191,58089,2021-05-10 19:57:30,2021-05-1819:10:40,,0,table_d
87961,191,49444,2021-05-10 19:57:42,2021-06-0519:16:05,,0,table_d
88687,191,49845,2021-05-18 19:12:15,2021-06-0519:15:53,2022-03-2816:03:59,0,table_d
89780,191,50439,2021-05-18 19:12:23,2021-06-0519:15:34,2022-10-0415:43:01,0,table_d
57701,191,32483,2021-06-05 19:34:05,2021-07-1308:56:36,,0,table_d
57699,191,32489,2021-06-05 19:34:09,2021-07-1308:56:28,,0,table_d
57702,191,29114,2021-06-05 19:34:27,2021-07-2319:14:38,2022-10-0415:43:05,0,table_d
40062,191,25033,2021-06-08 21:07:58,2021-07-1308:55:50,2022-05-1517:46:02,0,table_d
91605,191,51540,2021-08-07 16:49:27,2021-11-1319:15:35,2021-10-1714:43:42,1,table_d
91606,191,51486,2021-08-07 16:49:33,2021-11-1319:15:05,2021-10-1714:43:39,1,table_d
77895,191,43659,2021-08-07 16:50:26,2021-10-1715:11:42,,0,table_d
40063,191,25034,2021-08-16 20:46:50,2021-10-1715:12:04,,0,table_d
57704,191,32496,2021-10-17 15:23:27,2022-02-2117:30:53,2021-12-1317:17:52,2,table_d
57703,191,32495,2021-10-17 15:23:35,2022-02-2117:30:44,2021-12-1317:17:50,2,table_d
57684,191,32481,2021-10-17 15:23:44,2022-02-2117:30:30,2021-12-1317:17:49,2,table_d
57683,191,32480,2021-11-13 19:34:39,2022-02-2117:30:35,2021-12-1317:17:37,1,table_d
57705,191,32141,2021-11-13 19:34:48,2022-02-2117:29:30,2021-12-1317:17:38,1,table_d
22410,191,13335,2021-11-13 19:34:53,2022-02-2117:29:06,2021-12-1317:17:35,1,table_d
22411,191,13336,2021-11-13 19:34:58,2022-02-2117:29:41,2021-12-1317:17:40,1,table_d
22412,191,13337,2021-11-13 19:35:06,2022-02-2117:31:01,2021-12-1317:17:33,1,table_d
22413,191,13338,2021-11-13 19:35:14,2022-02-2117:31:34,2021-12-1317:17:42,1,table_d
89375,191,50221,2021-11-14 20:04:43,2022-02-2117:31:18,2021-12-1317:17:45,1,table_d
87897,191,49415,2023-03-30 19:17:17,2023-04-2113:43:16,2021-11-1913:14:05,0,table_d
81604,192,45447,2020-08-19 16:18:50,2020-09-2617:47:22,2020-09-1622:22:39,1,table_d
81603,192,45474,2020-08-19 16:18:57,2020-09-2516:13:00,2020-09-1622:22:04,1,table_d
95647,192,53689,2020-08-20 20:54:49,2020-09-2516:13:24,2020-09-1622:22:09,1,table_d
95646,192,53688,2020-08-22 18:16:55,2020-08-2218:17:11,,0,table_d
73530,192,41901,2020-08-23 13:46:05,2020-09-2617:47:32,2020-09-1622:22:15,1,table_d
73215,192,41804,2020-08-23 13:46:20,2020-11-2418:53:03,2020-10-2014:25:04,2,table_d
93487,192,52458,2020-08-28 08:30:00,2020-09-2617:47:39,,0,table_d
97120,192,54605,2020-09-10 09:45:16,2020-09-1321:08:06,,0,table_d
94184,192,52883,2020-09-13 21:07:39,2020-09-2516:13:09,,0,table_d
75924,192,42783,2020-09-25 16:50:49,2020-11-2418:52:47,2020-10-2014:25:07,1,table_d
74532,192,42326,2020-09-25 16:50:55,2020-12-1612:58:00,2020-11-2422:48:06,2,table_d
93488,192,52466,2020-09-25 16:51:01,2020-11-2418:52:31,2020-10-2014:25:05,1,table_d
96850,192,54420,2020-09-25 16:51:08,2020-11-2418:52:38,2020-10-2014:25:09,1,table_d
73900,192,42091,2020-09-26 17:46:21,2020-11-2418:52:55,2020-10-2014:25:14,1,table_d
77236,192,43344,2020-09-26 17:46:31,2020-12-2521:50:45,2020-11-2422:48:10,2,table_d
73901,192,42092,2020-10-06 19:01:17,2020-11-0717:56:13,,0,table_d
95476,192,53565,2020-10-06 19:01:30,2020-11-0717:56:21,,0,table_d
76514,192,43035,2020-10-21 11:52:49,2020-12-2511:41:37,2020-12-1913:24:47,2,table_d
76416,192,42999,2020-10-21 11:52:56,2020-12-2511:41:22,2020-12-1913:24:49,2,table_d
73216,192,41805,2020-11-07 18:07:13,2020-12-2511:41:29,2020-12-0707:04:20,1,table_d
76925,192,43208,2020-11-07 18:07:19,2020-12-2511:41:43,2020-12-0707:04:23,1,table_d
77237,192,43344,2021-01-05 09:50:58,2021-03-1617:22:57,,0,table_d
76713,192,43124,2021-03-16 17:21:37,2021-05-1817:55:53,2021-04-1216:49:01,1,table_d
72755,192,41622,2021-04-10 12:18:01,2021-05-1817:54:44,,0,table_d
74342,192,42257,2021-08-17 12:36:57,2021-11-0208:12:00,2021-10-1016:59:44,1,table_d
94188,192,42880,2021-11-01 18:12:14,2021-12-2408:20:28,2021-12-2214:42:44,2,table_d
76174,192,42893,2021-11-10 12:58:52,2021-12-1221:35:58,,0,table_d
95593,192,53642,2021-12-04 11:51:32,2022-03-2018:11:19,2022-02-1421:29:05,2,table_d
91559,192,51490,2021-12-12 21:36:20,2022-02-1821:49:46,,0,table_d
74237,192,42217,2021-12-12 21:43:36,2022-04-1708:07:18,2022-03-1017:25:20,2,table_d
74122,192,42165,2021-12-13 11:34:33,2022-04-1708:07:25,2022-03-1017:25:28,2,table_d
27057,192,16437,2021-12-13 11:34:40,2022-04-1907:43:09,2022-03-1017:25:24,2,table_d
77885,192,43654,2022-03-01 17:49:57,2022-06-1416:20:37,2022-05-1522:20:35,2,table_d
74119,192,37114,2022-05-04 21:48:13,2022-06-1713:26:28,2022-05-2608:52:25,1,table_d
9910,192,5745,2022-05-05 13:07:44,2022-06-1713:26:36,2022-05-2608:52:28,1,table_d
76551,192,43057,2022-05-17 12:27:07,2022-06-2716:08:55,2022-06-1422:07:38,1,table_d
77886,192,43654,2022-06-17 13:25:47,2022-06-2716:08:50,,0,table_d
53734,197,30620,2020-01-13 16:17:52,2020-09-0618:15:52,,0,table_d
55975,197,31653,2020-01-13 16:18:00,2020-09-0618:15:59,2021-11-0811:10:48,0,table_d
45487,197,27401,2020-09-06 18:15:37,2020-09-1907:49:59,2021-11-0812:09:28,0,table_d
60956,197,33892,2020-09-06 18:50:07,2020-09-2618:16:01,,0,table_d
53735,197,31015,2020-09-08 17:58:22,2020-09-2621:20:21,,0,table_d
95723,197,53748,2020-09-08 18:08:48,2020-09-1907:50:12,,0,table_d
81642,197,45471,2020-09-26 10:06:18,2020-10-2020:25:27,,0,table_d
75523,197,42678,2020-09-26 10:06:37,2020-10-2020:25:19,,0,table_d
37773,197,23798,2020-11-08 17:32:36,2020-12-1418:13:26,,0,table_d
45489,197,27403,2020-11-08 17:32:39,2020-12-1707:38:40,,0,table_d
45488,197,27402,2020-11-08 17:32:43,2020-12-1418:13:20,2022-02-1811:36:34,0,table_d
53737,197,30668,2020-12-20 13:23:54,2021-03-0608:35:33,,0,table_d
53738,197,31017,2021-02-15 08:31:00,2021-03-0608:45:00,,0,table_d
65359,197,36821,2021-02-15 08:31:01,2021-05-2210:36:43,,0,table_d
30225,197,18622,2021-07-04 21:07:27,2021-07-2614:14:40,,0,table_d
97461,197,54788,2021-07-04 21:07:50,2021-07-1808:06:26,,0,table_d
97351,197,54719,2021-07-04 21:07:55,2021-07-1808:06:33,2022-11-1318:05:27,0,table_d
97352,197,54717,2021-07-04 21:08:10,2021-07-1916:10:02,,0,table_d
72810,197,41617,2021-07-05 16:08:24,2021-08-2017:14:03,,0,table_d
72812,197,41599,2021-07-05 16:08:41,2021-08-2017:14:17,,0,table_d
96578,197,54273,2021-07-06 21:33:57,2021-08-0318:05:06,,0,table_d
97147,197,54623,2021-07-18 18:10:25,2021-07-1818:10:48,,0,table_d
98149,197,55184,2021-07-26 14:34:49,2021-08-2114:44:50,,0,table_d
98150,197,55217,2021-07-26 14:34:53,2021-07-3013:50:30,,0,table_d
98151,197,55218,2021-07-26 14:34:57,2021-08-2114:45:52,,0,table_d
93212,197,52310,2021-07-26 14:35:01,2021-07-3021:56:36,,0,table_d
93213,197,52311,2021-07-26 14:35:06,2021-07-2621:58:56,,0,table_d
31278,197,19405,2021-08-03 21:58:18,2021-08-2017:13:55,2022-09-1218:25:44,0,table_d
83958,197,46984,2021-08-09 10:37:20,2021-08-2017:13:18,,0,table_d
2416,197,1418,2021-08-09 10:37:26,2021-08-2017:13:06,,0,table_d
2415,197,1417,2021-08-09 10:37:31,2021-08-2017:13:24,,0,table_d
2417,197,1419,2021-08-09 10:37:35,2021-08-2017:13:39,,0,table_d
15586,197,9063,2021-08-20 17:33:01,2021-10-1108:32:29,,0,table_d
11849,197,6615,2021-08-20 17:33:18,2021-10-1108:32:47,,0,table_d
77896,197,43660,2021-10-11 11:23:00,2021-11-2619:54:14,,0,table_d
40069,197,25040,2021-12-18 19:07:41,2021-12-2419:36:33,,0,table_d
5017,197,2742,2022-02-22 21:02:15,2022-05-0212:12:36,2022-03-2206:58:43,1,table_d
5254,197,2924,2022-02-22 21:02:23,2022-03-2408:30:13,2022-03-2206:58:45,1,table_d
29657,197,18197,2022-02-22 21:02:26,2022-03-1615:50:24,,0,table_d
90989,197,51169,2022-03-12 09:01:14,2022-03-2408:30:44,,0,table_d
89785,197,50442,2022-03-12 09:01:20,2022-03-2408:30:38,,0,table_d
87010,197,48897,2022-03-12 09:01:28,2022-03-2408:30:00,,0,table_d
86753,197,48764,2022-03-12 09:01:38,2022-03-2408:31:00,,0,table_d
87494,197,51813,2022-03-12 09:01:46,2022-03-2408:30:19,2022-05-0322:27:58,1,table_d
87677,197,49281,2022-03-12 09:01:57,2022-03-2408:29:53,,0,table_d
87009,197,48896,2022-03-12 09:02:04,2022-03-2408:30:53,,0,table_d
86631,197,48695,2022-03-12 09:02:12,2022-03-2408:30:07,,0,table_d
87491,197,49187,2022-04-03 13:32:56,2022-08-0708:41:36,2022-05-0322:27:56,1,table_d
87783,197,49366,2022-04-03 13:33:02,2022-04-1021:59:24,2022-08-1320:51:39,0,table_d
87442,197,49155,2022-04-11 17:38:51,2022-05-3015:48:10,2022-05-0322:28:07,1,table_d
87782,197,49365,2022-04-11 17:39:15,2022-05-3015:48:26,2022-05-0322:28:05,1,table_d
87303,197,49052,2022-04-22 16:52:52,2022-06-2208:29:28,,0,table_d
87304,197,49053,2022-04-22 16:53:01,2022-05-2918:14:43,,0,table_d
87305,197,49054,2022-04-22 16:53:11,2022-05-2918:14:53,,0,table_d
40068,197,25039,2022-08-22 12:39:34,2022-08-2820:12:39,,0,table_d
50760,197,29806,2022-08-22 12:39:38,2022-09-1907:53:27,,0,table_d
57706,197,32215,2022-08-29 17:39:53,2022-10-0509:33:51,2022-09-2607:16:07,1,table_d
34933,197,21943,2022-08-29 17:39:57,2022-09-2518:29:26,,0,table_d
87108,197,48939,2022-08-31 09:06:10,2022-09-2517:37:14,,0,table_d
87678,197,49282,2022-09-01 14:33:10,2022-09-1907:53:54,,0,table_d
1710,197,958,2022-09-25 17:47:44,2022-11-0721:25:25,2022-10-2420:24:13,1,table_d
25756,197,15408,2022-10-05 09:36:17,2022-10-0513:03:41,,0,table_d
66020,197,37236,2022-10-06 17:09:25,2022-11-0608:16:54,,0,table_d
8909,197,5054,2022-10-14 20:01:17,2022-10-1421:36:17,,0,table_d
8908,197,5053,2022-10-14 20:01:56,2022-10-1421:36:02,2022-11-1318:05:29,0,table_d
7585,197,4225,2022-10-14 20:02:03,2022-10-2421:09:12,,0,table_d
57708,197,32497,2022-11-15 11:05:00,2022-12-1110:10:01,,0,table_d
10380,197,6023,2022-11-15 11:05:05,2022-11-1909:42:26,,0,table_d
7586,197,4226,2022-11-19 10:00:10,2022-11-2721:04:19,2023-09-1718:41:47,0,table_d
40070,197,25041,2022-12-10 19:26:18,2023-02-2221:14:46,2024-02-2511:52:30,0,table_d
37125,197,23341,2022-12-10 19:26:26,2023-02-2021:13:47,,0,table_d
47720,197,28749,2023-03-13 09:14:40,2023-03-2121:58:18,2022-09-2321:20:04,0,table_d
35629,197,22464,2023-03-20 13:36:53,2023-03-2017:13:40,2023-05-1914:00:18,0,table_d
65925,197,37170,2023-04-03 15:15:52,2023-04-0321:13:42,,0,table_d
44986,197,26998,2023-04-08 18:08:18,2023-04-2617:03:11,2023-04-2410:03:36,0,table_d
36764,197,23177,2023-04-08 18:08:24,2023-04-2617:02:58,2024-06-1822:41:01,0,table_d
6640,197,3677,2023-04-18 12:48:02,2023-05-1721:15:49,2024-02-2511:52:36,0,table_d
14723,197,8448,2023-05-23 21:52:37,2023-06-0609:38:16,2024-04-2721:55:49,0,table_d
5724,197,3147,2023-05-23 21:52:41,2023-06-2009:35:34,2023-11-2922:17:08,0,table_d
53739,197,30751,2023-06-03 15:46:36,2023-06-1512:42:49,,0,table_d
85521,202,48022,2021-01-21 15:43:22,2021-01-2115:49:03,2023-04-2314:38:37,0,table_d
27212,202,16541,2021-01-21 15:43:39,2021-04-1922:10:48,2021-03-1519:02:15,1,table_d
25536,202,15271,2021-01-21 15:43:45,2021-03-0710:08:32,2022-12-1120:55:43,0,table_d
27905,202,16962,2021-03-07 10:47:15,2021-05-0709:46:39,2021-04-0211:18:52,1,table_d
23614,202,13976,2021-03-07 10:47:26,2021-05-0709:47:02,2021-04-0211:18:46,1,table_d
27906,202,16974,2021-03-07 10:47:34,2021-05-0709:46:56,2021-04-0211:19:18,1,table_d
25053,202,14936,2021-03-07 11:10:19,2021-03-0816:24:20,2023-04-2314:38:22,0,table_d
25054,202,14937,2021-03-07 11:10:43,2021-03-0816:24:07,2023-09-2415:41:07,0,table_d
101764,202,57731,2021-03-07 11:11:05,2021-03-0816:24:24,2023-09-2415:41:02,0,table_d
12691,202,7176,2021-03-07 11:11:20,2021-03-0816:24:33,2023-04-2314:38:14,0,table_d
12530,202,7056,2021-03-07 11:14:31,2021-03-0816:21:08,2023-04-2314:38:35,0,table_d
8913,202,5057,2021-03-07 11:14:37,2021-03-0816:21:29,2023-04-2314:38:35,0,table_d
12689,202,7174,2021-03-07 11:14:47,2021-03-0816:21:20,2023-04-2314:38:37,0,table_d
12693,202,7178,2021-03-07 11:14:56,2021-03-0816:24:40,2023-04-2314:38:31,0,table_d
12690,202,7175,2021-03-07 11:15:07,2021-03-0816:24:37,2023-04-2314:38:34,0,table_d
12694,202,7179,2021-03-07 11:15:23,2021-03-0816:22:08,2023-09-2415:41:08,0,table_d
23100,202,13681,2021-04-05 15:55:29,2021-05-0709:46:26,2023-05-1015:44:58,0,table_d
27215,202,16541,2021-05-09 11:27:24,2021-07-0608:34:56,2021-06-0223:24:45,1,table_d
23615,202,13976,2021-05-09 11:27:31,2021-07-0608:34:14,2021-06-0223:24:39,1,table_d
27907,202,16962,2021-05-09 11:27:40,2021-07-0608:33:46,2021-06-0223:24:36,1,table_d
